,number,value,datetime_start,datetime_complete,duration,params_voltage,params_width,params_x,params_y,params_z,state
4425,4425,0.825,2026-04-05 15:56:42.275932,2026-04-05 15:56:47.607231,0 days 00:00:05.331299,362,2,117.9,153.8,0.28,COMPLETE
4426,4426,0.6875,2026-04-05 15:56:47.619130,2026-04-05 15:56:54.428629,0 days 00:00:06.809499,428,1,116.6,155.9,0.28,COMPLETE
4427,4427,0.6875,2026-04-05 15:56:54.443948,2026-04-05 15:57:01.302378,0 days 00:00:06.858430,377,2,116.9,151.7,0.31,COMPLETE
4428,4428,0.6875,2026-04-05 15:57:01.318138,2026-04-05 15:57:07.954217,0 days 00:00:06.636079,389,2,116.4,153.2,0.08,COMPLETE
4429,4429,0.6875,2026-04-05 15:57:07.969521,2026-04-05 15:57:14.424145,0 days 00:00:06.454624,348,2,116.3,152.8,0.19,COMPLETE
4430,4430,0.6875,2026-04-05 15:57:14.438567,2026-04-05 15:57:21.012292,0 days 00:00:06.573725,356,1,115.7,153.8,0.0,COMPLETE
4431,4431,0.825,2026-04-05 15:57:21.027640,2026-04-05 15:57:54.998333,0 days 00:00:33.970693,409,1,118.3,153.6,0.0,COMPLETE
4432,4432,0.6875,2026-04-05 15:57:55.013259,2026-04-05 15:58:01.657877,0 days 00:00:06.644618,368,1,117.0,153.6,0.34,COMPLETE
4433,4433,0.6875,2026-04-05 15:58:01.672775,2026-04-05 15:58:08.466996,0 days 00:00:06.794221,411,1,114.5,156.3,0.01,COMPLETE
4434,4434,0.6875,2026-04-05 15:58:08.478531,2026-04-05 15:58:15.248148,0 days 00:00:06.769617,362,2,113.3,158.7,1.2,COMPLETE
4435,4435,0.6875,2026-04-05 15:58:15.263314,2026-04-05 15:58:23.442540,0 days 00:00:08.179226,179,3,123.7,159.3,1.08,COMPLETE
4436,4436,0.825,2026-04-05 15:58:23.459199,2026-04-05 15:58:57.977580,0 days 00:00:34.518381,362,2,118.9,154.5,0.04,COMPLETE
4437,4437,0.6875,2026-04-05 15:58:57.991992,2026-04-05 15:59:04.945001,0 days 00:00:06.953009,407,2,116.3,154.9,0.04,COMPLETE
4438,4438,0.825,2026-04-05 15:59:04.959168,2026-04-05 15:59:38.948866,0 days 00:00:33.989698,368,1,118.0,155.7,0.03,COMPLETE
4439,4439,0.6875,2026-04-05 15:59:38.964355,2026-04-05 15:59:46.181701,0 days 00:00:07.217346,309,2,115.4,153.1,0.34,COMPLETE
4440,4440,0.6875,2026-04-05 15:59:46.196324,2026-04-05 15:59:52.778352,0 days 00:00:06.582028,346,2,116.0,152.0,0.1,COMPLETE
4441,4441,0.6875,2026-04-05 15:59:52.792322,2026-04-05 15:59:59.599938,0 days 00:00:06.807616,360,1,113.2,152.4,0.03,COMPLETE
4442,4442,0.6875,2026-04-05 15:59:59.614627,2026-04-05 16:00:06.529834,0 days 00:00:06.915207,311,2,115.6,156.1,0.01,COMPLETE
4443,4443,0.825,2026-04-05 16:00:06.544573,2026-04-05 16:00:40.628666,0 days 00:00:34.084093,426,1,116.7,154.7,0.03,COMPLETE
4444,4444,0.6875,2026-04-05 16:00:40.640258,2026-04-05 16:00:47.529128,0 days 00:00:06.888870,332,1,117.2,153.6,0.14,COMPLETE
4445,4445,0.825,2026-04-05 16:00:47.543871,2026-04-05 16:01:21.623871,0 days 00:00:34.080000,416,1,118.4,155.5,0.54,COMPLETE
4446,4446,0.6875,2026-04-05 16:01:21.638675,2026-04-05 16:01:28.475680,0 days 00:00:06.837005,384,1,115.2,155.1,0.61,COMPLETE
4447,4447,0.825,2026-04-05 16:01:28.490536,2026-04-05 16:02:03.081676,0 days 00:00:34.591140,487,1,123.0,155.2,0.51,COMPLETE
4448,4448,0.6875,2026-04-05 16:02:03.098210,2026-04-05 16:02:10.174745,0 days 00:00:07.076535,386,2,121.9,158.4,0.59,COMPLETE
4449,4449,0.6875,2026-04-05 16:02:10.189498,2026-04-05 16:02:17.589549,0 days 00:00:07.400051,363,1,115.1,154.0,0.31,COMPLETE
4450,4450,0.825,2026-04-05 16:02:17.605120,2026-04-05 16:02:22.493976,0 days 00:00:04.888856,394,1,115.3,154.1,0.0,COMPLETE
4451,4451,0.6875,2026-04-05 16:02:22.509152,2026-04-05 16:02:29.320101,0 days 00:00:06.810949,430,2,116.4,157.4,0.01,COMPLETE
4452,4452,0.6875,2026-04-05 16:02:29.335516,2026-04-05 16:02:36.953796,0 days 00:00:07.618280,259,2,123.6,153.7,0.54,COMPLETE
4453,4453,0.6875,2026-04-05 16:02:36.967610,2026-04-05 16:02:44.099763,0 days 00:00:07.132153,301,2,117.7,155.9,0.31,COMPLETE
4454,4454,0.825,2026-04-05 16:02:44.111768,2026-04-05 16:03:18.060708,0 days 00:00:33.948940,446,2,120.0,157.4,0.17,COMPLETE
4455,4455,0.6875,2026-04-05 16:03:18.076102,2026-04-05 16:03:25.063059,0 days 00:00:06.986957,470,1,116.6,155.5,0.45,COMPLETE
4456,4456,0.6875,2026-04-05 16:03:25.077690,2026-04-05 16:03:32.354967,0 days 00:00:07.277277,321,2,114.7,150.3,0.31,COMPLETE
4457,4457,0.6875,2026-04-05 16:03:32.370371,2026-04-05 16:03:39.081381,0 days 00:00:06.711010,321,2,113.5,153.1,0.0,COMPLETE
4458,4458,0.6875,2026-04-05 16:03:39.093028,2026-04-05 16:03:45.787066,0 days 00:00:06.694038,309,3,115.7,152.2,0.28,COMPLETE
4459,4459,0.825,2026-04-05 16:03:45.800751,2026-04-05 16:04:20.540581,0 days 00:00:34.739830,492,2,124.6,155.8,0.26,COMPLETE
4460,4460,0.825,2026-04-05 16:04:20.552463,2026-04-05 16:04:55.093076,0 days 00:00:34.540613,418,1,117.5,156.0,0.03,COMPLETE
4461,4461,0.6875,2026-04-05 16:04:55.107497,2026-04-05 16:05:02.370803,0 days 00:00:07.263306,347,2,114.4,153.9,0.24,COMPLETE
4462,4462,0.6875,2026-04-05 16:05:02.385850,2026-04-05 16:05:09.244904,0 days 00:00:06.859054,295,3,115.5,154.8,0.0,COMPLETE
4463,4463,0.6875,2026-04-05 16:05:09.260883,2026-04-05 16:05:15.956633,0 days 00:00:06.695750,453,1,117.6,155.0,0.02,COMPLETE
4464,4464,0.6875,2026-04-05 16:05:15.971530,2026-04-05 16:05:22.653565,0 days 00:00:06.682035,406,1,118.7,153.4,0.55,COMPLETE
4465,4465,0.825,2026-04-05 16:05:22.668516,2026-04-05 16:05:56.831129,0 days 00:00:34.162613,360,1,117.3,156.7,0.02,COMPLETE
4466,4466,0.825,2026-04-05 16:05:56.846737,2026-04-05 16:06:31.094392,0 days 00:00:34.247655,447,1,121.9,155.4,0.43,COMPLETE
4467,4467,0.6875,2026-04-05 16:06:31.110115,2026-04-05 16:06:38.594676,0 days 00:00:07.484561,336,1,115.7,155.0,0.24,COMPLETE
4468,4468,0.703125,2026-04-05 16:06:38.609370,2026-04-05 16:06:45.380984,0 days 00:00:06.771614,334,1,118.2,153.9,0.02,COMPLETE
4469,4469,0.6875,2026-04-05 16:06:45.396458,2026-04-05 16:06:52.111383,0 days 00:00:06.714925,450,1,115.0,153.9,0.23,COMPLETE
4470,4470,0.6875,2026-04-05 16:06:52.123923,2026-04-05 16:06:59.249982,0 days 00:00:07.126059,293,1,114.6,158.4,0.5,COMPLETE
4471,4471,0.6875,2026-04-05 16:06:59.264740,2026-04-05 16:07:06.168613,0 days 00:00:06.903873,216,1,114.6,159.9,1.55,COMPLETE
4472,4472,0.825,2026-04-05 16:07:06.183928,2026-04-05 16:07:40.488537,0 days 00:00:34.304609,442,1,117.9,155.4,0.02,COMPLETE
4473,4473,0.6875,2026-04-05 16:07:40.504040,2026-04-05 16:07:47.498680,0 days 00:00:06.994640,414,1,113.9,154.3,0.26,COMPLETE
4474,4474,0.6875,2026-04-05 16:07:47.513280,2026-04-05 16:07:54.331088,0 days 00:00:06.817808,490,1,117.8,154.6,0.4,COMPLETE
4475,4475,0.6875,2026-04-05 16:07:54.346069,2026-04-05 16:08:01.380326,0 days 00:00:07.034257,350,1,116.1,156.9,0.0,COMPLETE
4476,4476,0.6875,2026-04-05 16:08:01.395566,2026-04-05 16:08:08.050421,0 days 00:00:06.654855,376,1,117.3,155.1,0.02,COMPLETE
4477,4477,0.825,2026-04-05 16:08:08.066002,2026-04-05 16:08:41.914901,0 days 00:00:33.848899,420,1,117.9,155.6,0.0,COMPLETE
4478,4478,0.6875,2026-04-05 16:08:41.929570,2026-04-05 16:08:48.724824,0 days 00:00:06.795254,400,1,116.9,154.9,0.54,COMPLETE
4479,4479,0.6875,2026-04-05 16:08:48.735883,2026-04-05 16:08:55.350113,0 days 00:00:06.614230,375,1,117.3,153.4,0.02,COMPLETE
4480,4480,0.825,2026-04-05 16:08:55.365059,2026-04-05 16:09:29.300483,0 days 00:00:33.935424,498,2,118.5,153.1,0.0,COMPLETE
4481,4481,0.6875,2026-04-05 16:09:29.315595,2026-04-05 16:09:36.934588,0 days 00:00:07.618993,470,1,124.6,159.0,0.6900000000000001,COMPLETE
4482,4482,0.6875,2026-04-05 16:09:36.950162,2026-04-05 16:09:44.452627,0 days 00:00:07.502465,434,1,116.3,155.3,0.26,COMPLETE
4483,4483,0.6875,2026-04-05 16:09:44.467991,2026-04-05 16:09:51.563230,0 days 00:00:07.095239,361,2,118.5,151.9,0.08,COMPLETE
4484,4484,0.6875,2026-04-05 16:09:51.578041,2026-04-05 16:09:58.376717,0 days 00:00:06.798676,437,1,115.3,154.0,0.0,COMPLETE
4485,4485,0.6875,2026-04-05 16:09:58.391012,2026-04-05 16:10:04.894998,0 days 00:00:06.503986,430,1,114.8,153.4,0.01,COMPLETE
4486,4486,0.825,2026-04-05 16:10:04.909645,2026-04-05 16:10:39.622198,0 days 00:00:34.712553,375,2,117.8,155.7,0.02,COMPLETE
4487,4487,0.825,2026-04-05 16:10:39.637704,2026-04-05 16:11:13.481146,0 days 00:00:33.843442,448,1,118.5,156.5,0.51,COMPLETE
4488,4488,0.6875,2026-04-05 16:11:13.496063,2026-04-05 16:11:20.544096,0 days 00:00:07.048033,464,1,115.3,152.5,0.0,COMPLETE
4489,4489,0.825,2026-04-05 16:11:20.554904,2026-04-05 16:11:26.556861,0 days 00:00:06.001957,406,2,124.8,154.9,0.55,COMPLETE
4490,4490,0.6875,2026-04-05 16:11:26.572034,2026-04-05 16:11:34.058807,0 days 00:00:07.486773,372,1,116.5,153.6,0.66,COMPLETE
4491,4491,0.825,2026-04-05 16:11:34.073655,2026-04-05 16:11:41.298389,0 days 00:00:07.224734,374,1,115.9,155.5,0.01,COMPLETE
4492,4492,0.6875,2026-04-05 16:11:41.313590,2026-04-05 16:11:48.306898,0 days 00:00:06.993308,353,1,117.3,153.2,0.29,COMPLETE
4493,4493,0.6875,2026-04-05 16:11:48.321616,2026-04-05 16:11:55.058826,0 days 00:00:06.737210,408,2,114.4,151.6,0.0,COMPLETE
4494,4494,0.6875,2026-04-05 16:11:55.070529,2026-04-05 16:12:01.989302,0 days 00:00:06.918773,385,1,113.4,156.0,0.25,COMPLETE
4495,4495,0.6875,2026-04-05 16:12:02.004268,2026-04-05 16:12:08.816017,0 days 00:00:06.811749,372,1,115.0,158.5,0.25,COMPLETE
4496,4496,0.825,2026-04-05 16:12:08.831110,2026-04-05 16:12:43.354615,0 days 00:00:34.523505,432,1,120.2,155.1,0.23,COMPLETE
4497,4497,0.6875,2026-04-05 16:12:43.365978,2026-04-05 16:12:50.289733,0 days 00:00:06.923755,382,1,116.4,154.9,0.29,COMPLETE
4498,4498,0.825,2026-04-05 16:12:50.304315,2026-04-05 16:13:24.799511,0 days 00:00:34.495196,419,2,123.2,156.6,0.18,COMPLETE
4499,4499,0.6875,2026-04-05 16:13:24.815050,2026-04-05 16:13:32.318978,0 days 00:00:07.503928,427,1,114.8,157.5,0.04,COMPLETE
4500,4500,0.6875,2026-04-05 16:13:32.333581,2026-04-05 16:13:39.022968,0 days 00:00:06.689387,423,1,114.7,155.4,0.3,COMPLETE
4501,4501,0.6875,2026-04-05 16:13:39.037863,2026-04-05 16:13:45.942356,0 days 00:00:06.904493,404,1,116.2,151.2,0.1,COMPLETE
4502,4502,0.6875,2026-04-05 16:13:45.957834,2026-04-05 16:13:53.408375,0 days 00:00:07.450541,183,3,116.1,156.1,1.1500000000000001,COMPLETE
4503,4503,0.6875,2026-04-05 16:13:53.419946,2026-04-05 16:14:00.224051,0 days 00:00:06.804105,401,1,114.7,152.6,0.28,COMPLETE
4504,4504,0.6875,2026-04-05 16:14:00.241072,2026-04-05 16:14:06.976980,0 days 00:00:06.735908,401,1,117.2,153.0,0.24,COMPLETE
4505,4505,0.825,2026-04-05 16:14:06.992638,2026-04-05 16:14:41.089919,0 days 00:00:34.097281,379,2,116.1,155.5,0.02,COMPLETE
4506,4506,0.6875,2026-04-05 16:14:41.105829,2026-04-05 16:14:48.234411,0 days 00:00:07.128582,313,2,117.8,153.4,0.27,COMPLETE
4507,4507,0.6875,2026-04-05 16:14:48.249308,2026-04-05 16:14:54.954226,0 days 00:00:06.704918,320,2,114.9,154.6,0.04,COMPLETE
4508,4508,0.6875,2026-04-05 16:14:54.970199,2026-04-05 16:15:01.476959,0 days 00:00:06.506760,449,1,115.1,155.4,0.02,COMPLETE
4509,4509,0.825,2026-04-05 16:15:01.492466,2026-04-05 16:15:35.595288,0 days 00:00:34.102822,492,2,117.5,156.9,0.32,COMPLETE
4510,4510,0.6875,2026-04-05 16:15:35.611466,2026-04-05 16:15:42.677700,0 days 00:00:07.066234,370,2,116.0,155.0,0.0,COMPLETE
4511,4511,0.6875,2026-04-05 16:15:42.692739,2026-04-05 16:15:49.960267,0 days 00:00:07.267528,263,2,121.4,154.3,0.33,COMPLETE
4512,4512,0.6875,2026-04-05 16:15:49.971522,2026-04-05 16:15:56.588011,0 days 00:00:06.616489,232,2,122.4,155.4,1.2,COMPLETE
4513,4513,0.6875,2026-04-05 16:15:56.603318,2026-04-05 16:16:03.637914,0 days 00:00:07.034596,446,1,117.8,152.7,0.52,COMPLETE
4514,4514,0.6875,2026-04-05 16:16:03.652613,2026-04-05 16:16:10.450720,0 days 00:00:06.798107,395,1,120.0,154.2,0.25,COMPLETE
4515,4515,0.6875,2026-04-05 16:16:10.465600,2026-04-05 16:16:17.168017,0 days 00:00:06.702417,399,1,117.7,154.7,0.45,COMPLETE
4516,4516,0.825,2026-04-05 16:16:17.185039,2026-04-05 16:16:51.133697,0 days 00:00:33.948658,406,1,118.2,156.8,0.34,COMPLETE
4517,4517,0.6875,2026-04-05 16:16:51.149410,2026-04-05 16:16:58.117072,0 days 00:00:06.967662,472,1,116.7,153.5,0.31,COMPLETE
4518,4518,0.6875,2026-04-05 16:16:58.131845,2026-04-05 16:17:04.840819,0 days 00:00:06.708974,426,1,115.1,156.1,0.01,COMPLETE
4519,4519,0.825,2026-04-05 16:17:04.856691,2026-04-05 16:17:10.106487,0 days 00:00:05.249796,390,1,116.1,153.0,0.01,COMPLETE
4520,4520,0.6875,2026-04-05 16:17:10.122008,2026-04-05 16:17:16.863100,0 days 00:00:06.741092,371,2,116.3,151.0,0.05,COMPLETE
4521,4521,0.6875,2026-04-05 16:17:16.878460,2026-04-05 16:17:24.123847,0 days 00:00:07.245387,315,1,115.8,156.4,0.34,COMPLETE
4522,4522,0.6875,2026-04-05 16:17:24.135395,2026-04-05 16:17:30.853262,0 days 00:00:06.717867,287,1,117.1,154.2,0.02,COMPLETE
4523,4523,0.6875,2026-04-05 16:17:30.868463,2026-04-05 16:17:38.470452,0 days 00:00:07.601989,275,2,126.4,151.1,1.22,COMPLETE
4524,4524,0.6875,2026-04-05 16:17:38.484860,2026-04-05 16:17:45.792507,0 days 00:00:07.307647,448,1,118.9,152.8,0.35000000000000003,COMPLETE
4525,4525,0.6875,2026-04-05 16:17:45.807706,2026-04-05 16:17:53.015525,0 days 00:00:07.207819,404,1,115.6,158.8,0.37,COMPLETE
4526,4526,0.825,2026-04-05 16:17:53.030447,2026-04-05 16:18:27.394245,0 days 00:00:34.363798,417,2,120.7,155.7,0.16,COMPLETE
4527,4527,0.6875,2026-04-05 16:18:27.408577,2026-04-05 16:18:34.392921,0 days 00:00:06.984344,443,1,116.9,155.7,0.28,COMPLETE
4528,4528,0.6875,2026-04-05 16:18:34.403973,2026-04-05 16:18:41.068845,0 days 00:00:06.664872,422,1,115.5,157.2,0.25,COMPLETE
4529,4529,0.6875,2026-04-05 16:18:41.084212,2026-04-05 16:18:47.762147,0 days 00:00:06.677935,442,1,117.2,158.4,0.05,COMPLETE
4530,4530,0.6875,2026-04-05 16:18:47.777121,2026-04-05 16:18:55.034114,0 days 00:00:07.256993,250,2,122.4,158.4,0.3,COMPLETE
4531,4531,0.825,2026-04-05 16:18:55.049733,2026-04-05 16:19:29.109958,0 days 00:00:34.060225,497,2,121.0,156.2,0.48,COMPLETE
4532,4532,0.6875,2026-04-05 16:19:29.125707,2026-04-05 16:19:36.548501,0 days 00:00:07.422794,408,1,114.9,155.1,0.0,COMPLETE
4533,4533,0.825,2026-04-05 16:19:36.563918,2026-04-05 16:20:10.816248,0 days 00:00:34.252330,386,1,120.3,155.6,0.08,COMPLETE
4534,4534,0.825,2026-04-05 16:20:10.831568,2026-04-05 16:20:44.860272,0 days 00:00:34.028704,381,1,118.1,154.5,0.24,COMPLETE
4535,4535,0.6875,2026-04-05 16:20:44.875223,2026-04-05 16:20:51.749414,0 days 00:00:06.874191,432,1,115.6,153.2,0.35000000000000003,COMPLETE
4536,4536,0.6875,2026-04-05 16:20:51.764578,2026-04-05 16:20:58.305716,0 days 00:00:06.541138,407,1,115.2,152.2,0.27,COMPLETE
4537,4537,0.6875,2026-04-05 16:20:58.320594,2026-04-05 16:21:05.326394,0 days 00:00:07.005800,316,1,113.1,153.9,0.01,COMPLETE
4538,4538,0.825,2026-04-05 16:21:05.337992,2026-04-05 16:21:18.947719,0 days 00:00:13.609727,410,1,117.9,154.2,0.0,COMPLETE
4539,4539,0.6875,2026-04-05 16:21:18.963327,2026-04-05 16:21:25.594613,0 days 00:00:06.631286,444,1,117.4,154.5,0.32,COMPLETE
4540,4540,0.6875,2026-04-05 16:21:25.609543,2026-04-05 16:21:32.114510,0 days 00:00:06.504967,403,1,117.5,153.8,0.0,COMPLETE
4541,4541,0.825,2026-04-05 16:21:32.129790,2026-04-05 16:22:06.020742,0 days 00:00:33.890952,350,2,118.6,153.2,0.06,COMPLETE
4542,4542,0.6875,2026-04-05 16:22:06.036046,2026-04-05 16:22:13.053960,0 days 00:00:07.017914,402,1,114.1,154.4,0.31,COMPLETE
4543,4543,0.6875,2026-04-05 16:22:13.068910,2026-04-05 16:22:19.767860,0 days 00:00:06.698950,393,2,113.6,151.3,0.35000000000000003,COMPLETE
4544,4544,0.6875,2026-04-05 16:22:19.783015,2026-04-05 16:22:26.666400,0 days 00:00:06.883385,406,1,114.9,155.5,0.54,COMPLETE
4545,4545,0.6875,2026-04-05 16:22:26.678894,2026-04-05 16:22:33.681947,0 days 00:00:07.003053,347,1,116.5,157.9,0.38,COMPLETE
4546,4546,0.825,2026-04-05 16:22:33.697011,2026-04-05 16:23:07.698995,0 days 00:00:34.001984,497,1,117.1,155.4,0.21,COMPLETE
4547,4547,0.671875,2026-04-05 16:23:07.714774,2026-04-05 16:23:15.240530,0 days 00:00:07.525756,216,2,121.2,155.4,0.16,COMPLETE
4548,4548,0.825,2026-04-05 16:23:15.255417,2026-04-05 16:23:49.180596,0 days 00:00:33.925179,374,1,120.1,157.5,0.45,COMPLETE
4549,4549,0.6875,2026-04-05 16:23:49.197150,2026-04-05 16:23:56.571905,0 days 00:00:07.374755,313,1,116.8,152.8,0.29,COMPLETE
4550,4550,0.6875,2026-04-05 16:23:56.586455,2026-04-05 16:24:03.375844,0 days 00:00:06.789389,354,1,116.6,155.6,0.29,COMPLETE
4551,4551,0.825,2026-04-05 16:24:03.390391,2026-04-05 16:24:38.023072,0 days 00:00:34.632681,406,2,119.4,154.2,0.0,COMPLETE
4552,4552,0.825,2026-04-05 16:24:38.037755,2026-04-05 16:24:51.605025,0 days 00:00:13.567270,334,1,116.7,154.1,0.01,COMPLETE
4553,4553,0.6875,2026-04-05 16:24:51.620089,2026-04-05 16:24:58.454404,0 days 00:00:06.834315,303,2,116.1,151.7,1.82,COMPLETE
4554,4554,0.6875,2026-04-05 16:24:58.469358,2026-04-05 16:25:06.174962,0 days 00:00:07.705604,225,2,124.3,155.2,0.54,COMPLETE
4555,4555,0.825,2026-04-05 16:25:06.190148,2026-04-05 16:25:40.535608,0 days 00:00:34.345460,331,1,118.0,156.4,0.0,COMPLETE
4556,4556,0.6875,2026-04-05 16:25:40.550934,2026-04-05 16:25:47.453600,0 days 00:00:06.902666,440,1,116.9,153.8,0.58,COMPLETE
4557,4557,0.825,2026-04-05 16:25:47.469000,2026-04-05 16:26:22.249615,0 days 00:00:34.780615,463,1,116.2,156.3,0.04,COMPLETE
4558,4558,0.6875,2026-04-05 16:26:22.264667,2026-04-05 16:26:29.376074,0 days 00:00:07.111407,468,1,113.2,152.4,0.31,COMPLETE
4559,4559,0.825,2026-04-05 16:26:29.391472,2026-04-05 16:27:03.484271,0 days 00:00:34.092799,401,1,116.0,155.1,0.02,COMPLETE
4560,4560,0.825,2026-04-05 16:27:03.499191,2026-04-05 16:27:38.306479,0 days 00:00:34.807288,405,2,125.4,155.0,0.11,COMPLETE
4561,4561,0.6875,2026-04-05 16:27:38.321731,2026-04-05 16:27:45.641462,0 days 00:00:07.319731,352,2,116.9,156.7,0.29,COMPLETE
4562,4562,0.825,2026-04-05 16:27:45.652926,2026-04-05 16:28:19.762997,0 days 00:00:34.110071,498,1,119.2,155.6,0.03,COMPLETE
4563,4563,0.6875,2026-04-05 16:28:19.778090,2026-04-05 16:28:27.014621,0 days 00:00:07.236531,358,2,117.1,152.4,0.05,COMPLETE
4564,4564,0.6875,2026-04-05 16:28:27.029402,2026-04-05 16:28:33.982968,0 days 00:00:06.953566,337,1,114.0,156.2,0.32,COMPLETE
4565,4565,0.6875,2026-04-05 16:28:33.998159,2026-04-05 16:28:40.687122,0 days 00:00:06.688963,389,1,114.5,154.0,0.0,COMPLETE
4566,4566,0.825,2026-04-05 16:28:40.702957,2026-04-05 16:29:14.804705,0 days 00:00:34.101748,450,1,117.5,156.1,0.51,COMPLETE
4567,4567,0.6875,2026-04-05 16:29:14.819842,2026-04-05 16:29:21.449857,0 days 00:00:06.630015,449,1,117.0,155.9,0.0,COMPLETE
4568,4568,0.6875,2026-04-05 16:29:21.465320,2026-04-05 16:29:28.410988,0 days 00:00:06.945668,367,1,116.2,153.9,0.25,COMPLETE
4569,4569,0.825,2026-04-05 16:29:28.425783,2026-04-05 16:30:02.680485,0 days 00:00:34.254702,430,1,121.8,153.7,0.31,COMPLETE
4570,4570,0.6875,2026-04-05 16:30:02.695575,2026-04-05 16:30:10.004704,0 days 00:00:07.309129,201,1,122.1,151.8,1.59,COMPLETE
4571,4571,0.6875,2026-04-05 16:30:10.019420,2026-04-05 16:30:17.264734,0 days 00:00:07.245314,338,2,115.5,153.7,0.02,COMPLETE
4572,4572,0.6875,2026-04-05 16:30:17.276851,2026-04-05 16:30:24.696303,0 days 00:00:07.419452,432,1,123.8,155.6,0.59,COMPLETE
4573,4573,0.640625,2026-04-05 16:30:24.711477,2026-04-05 16:30:32.303847,0 days 00:00:07.592370,366,3,116.1,153.5,0.07,COMPLETE
4574,4574,0.6875,2026-04-05 16:30:32.320136,2026-04-05 16:30:39.444246,0 days 00:00:07.124110,410,1,122.2,154.7,0.29,COMPLETE
4575,4575,0.6875,2026-04-05 16:30:39.459591,2026-04-05 16:30:46.491759,0 days 00:00:07.032168,390,1,116.6,155.2,0.52,COMPLETE
4576,4576,0.825,2026-04-05 16:30:46.507293,2026-04-05 16:31:20.512881,0 days 00:00:34.005588,354,1,118.8,152.9,0.0,COMPLETE
4577,4577,0.825,2026-04-05 16:31:20.528017,2026-04-05 16:31:54.562353,0 days 00:00:34.034336,426,1,116.5,154.4,0.02,COMPLETE
4578,4578,0.6875,2026-04-05 16:31:54.577907,2026-04-05 16:32:01.315718,0 days 00:00:06.737811,404,1,114.7,153.9,0.34,COMPLETE
4579,4579,0.6875,2026-04-05 16:32:01.330006,2026-04-05 16:32:08.100207,0 days 00:00:06.770201,375,3,113.5,151.5,0.04,COMPLETE
4580,4580,0.6875,2026-04-05 16:32:08.115129,2026-04-05 16:32:14.936606,0 days 00:00:06.821477,457,1,114.7,155.1,0.31,COMPLETE
4581,4581,0.6875,2026-04-05 16:32:14.947607,2026-04-05 16:32:21.476746,0 days 00:00:06.529139,442,1,115.7,155.8,0.27,COMPLETE
4582,4582,0.6875,2026-04-05 16:32:21.492407,2026-04-05 16:32:28.151613,0 days 00:00:06.659206,366,1,115.7,155.6,0.02,COMPLETE
4583,4583,0.6875,2026-04-05 16:32:28.166244,2026-04-05 16:32:34.820209,0 days 00:00:06.653965,394,1,116.8,154.1,0.28,COMPLETE
4584,4584,0.6875,2026-04-05 16:32:34.834877,2026-04-05 16:32:41.983351,0 days 00:00:07.148474,442,1,119.5,159.7,0.22,COMPLETE
4585,4585,0.825,2026-04-05 16:32:41.998311,2026-04-05 16:33:16.218504,0 days 00:00:34.220193,393,1,118.3,155.7,0.36,COMPLETE
4586,4586,0.6875,2026-04-05 16:33:16.233047,2026-04-05 16:33:23.213775,0 days 00:00:06.980728,491,1,117.7,151.6,0.2,COMPLETE
4587,4587,0.6875,2026-04-05 16:33:23.228887,2026-04-05 16:33:29.945157,0 days 00:00:06.716270,349,1,117.2,151.2,0.19,COMPLETE
4588,4588,0.825,2026-04-05 16:33:29.960415,2026-04-05 16:34:04.351325,0 days 00:00:34.390910,411,1,118.6,156.0,0.28,COMPLETE
4589,4589,0.6875,2026-04-05 16:34:04.366344,2026-04-05 16:34:12.257784,0 days 00:00:07.891440,228,2,125.2,152.4,0.27,COMPLETE
4590,4590,0.6875,2026-04-05 16:34:12.268907,2026-04-05 16:34:19.597845,0 days 00:00:07.328938,432,1,117.5,150.4,0.01,COMPLETE
4591,4591,0.6875,2026-04-05 16:34:19.612767,2026-04-05 16:34:26.757164,0 days 00:00:07.144397,394,2,114.9,156.2,0.01,COMPLETE
4592,4592,0.6875,2026-04-05 16:34:26.772505,2026-04-05 16:34:33.684126,0 days 00:00:06.911621,420,1,114.1,151.8,0.0,COMPLETE
4593,4593,0.6875,2026-04-05 16:34:33.699729,2026-04-05 16:34:40.830980,0 days 00:00:07.131251,411,1,115.7,157.8,0.25,COMPLETE
4594,4594,0.825,2026-04-05 16:34:40.846506,2026-04-05 16:35:15.004966,0 days 00:00:34.158460,431,1,117.9,154.7,0.25,COMPLETE
4595,4595,0.6875,2026-04-05 16:35:15.019931,2026-04-05 16:35:22.231326,0 days 00:00:07.211395,319,1,114.4,154.3,0.48,COMPLETE
4596,4596,0.6875,2026-04-05 16:35:22.242239,2026-04-05 16:35:28.879507,0 days 00:00:06.637268,440,2,115.8,155.3,0.0,COMPLETE
4597,4597,0.6875,2026-04-05 16:35:28.895015,2026-04-05 16:35:35.382676,0 days 00:00:06.487661,384,1,115.6,155.3,0.35000000000000003,COMPLETE
4598,4598,0.6875,2026-04-05 16:35:35.395788,2026-04-05 16:35:41.963573,0 days 00:00:06.567785,393,1,116.3,154.4,0.32,COMPLETE
4599,4599,0.6875,2026-04-05 16:35:41.979381,2026-04-05 16:35:48.716663,0 days 00:00:06.737282,251,1,116.5,153.8,0.79,COMPLETE
4600,4600,0.6875,2026-04-05 16:35:48.731832,2026-04-05 16:35:55.259334,0 days 00:00:06.527502,447,1,117.4,154.1,0.35000000000000003,COMPLETE
